
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8555520208237 ;MT ;CUIABA ;MORADA DA SERRA ;RUA 42, N. SN, QD 54, LT 01, ST 03 ;141.721,33;250.081,76;43.34;Casa, 0.00 de área total, 112.75 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555520208237
 8555525901356 ;MT ;CUIABA ;DESPRAIADO ;AVENIDA MADRID, N. 525, Apto 44, BL 07 ;65.737,20;116.000,00;43.33;Apartamento, 0.00 de área total, 43.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525901356
 8555510855272 ;MT ;CUIABA ;TIJUCAL ;RUA QUATROCENTOS E CINCO, N. 25, LT 25 QD 125 ;140.541,60;248.000,00;43.33;Casa, 0.00 de área total, 143.43 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555510855272
 8444415047626 ;MT ;CUIABA ;RESIDENCIAL SANTA INES ;AVENIDA GOV DANTE MARTINS DE OLIVEIRA (RUA A), N. SN, Apto 304, BL 47 A ;68.004,00;120.000,00;43.33;Apartamento, 0.00 de área total, 46.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415047626
 10142061 ;MT ;CUIABA ;JARDIM PETROPOLIS ;RUA SARGENTO BENEDITO TEOTONIO DA COSTA, N. S/N ;228.284,87;384.000,00;40.56;Terreno, 0.00 de área total, 0.00 de área privativa, 450.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10142061
 8787710231940 ;MT ;CUIABA ;OSMAR CABRAL ;AVENIDA BALNEARIO DR MEIRELLES, N. 2126, LT 26, QD 21 ;79.387,70;133.000,00;40.31;Casa, 0.00 de área total, 48.28 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710231940
 1231700000320 ;MT ;CUIABA ;CONJ HABITACIONAL CP ;RUA 64, N. 12, QD 116 ;178.800,00;298.000,00;40.00;Casa, 0.00 de área total, 62.00 de área privativa, 280.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1231700000320
 8444408153602 ;MT ;CUIABA ;Jardim Industriário ;RUA TRINTA E DOIS, N. SN, LT 30  QD 21 ;90.715,35;151.192,25;40.00;Casa, 0.00 de área total, 95.95 de área privativa, 269.63 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408153602
 8555532264277 ;MT ;CUIABA ;CENTROSUL ;AVENIDA A, N. 162, Apto 23, TORRE 02 ;103.200,00;172.000,00;40.00;Apartamento, 0.00 de área total, 45.92 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532264277
 1444403104710 ;MT ;CUIABA ;DOM AQUINO ;RUA PROFESSOR JOSE ESTEVAO CORREA, N. 51, LT 04 ;247.800,00;413.000,00;40.00;Casa, 0.00 de área total, 192.32 de área privativa, 165.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403104710
 8555531909380 ;MT ;CUIABA ;DOM AQUINO ;RUA COMENDADOR HENRIQUE, N. SN, Apto 408, TORRE H ;106.800,00;178.000,00;40.00;Apartamento, 0.00 de área total, 44.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531909380
 1444407000766 ;MT ;CUIABA ;GRANDE TERCEIRO ;RUA RIO JURUENA - ANTIGA RUA J, N. 18, QD 07 ;156.000,00;260.000,00;40.00;Casa, 0.00 de área total, 112.00 de área privativa, 250.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407000766
 8787704563421 ;MT ;CUIABA ;COOPHEMA ;RUA ANTONIO DORILEO, N. 250, Apto 102, TERREO BL 16 ;105.000,00;175.000,00;40.00;Apartamento, 0.00 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704563421
 8555523588499 ;MT ;CUIABA ;TRES BARRAS ;ESTRADA JURUMIRIM, N. SN, LT 32 QD QR05 ;150.000,00;250.000,00;40.00;Casa, 0.00 de área total, 47.25 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555523588499
 8444410851184 ;MT ;CUIABA ;TIJUCAL ;RUA QUATROCENTOS E VINTE, N. SN, ST 04, QD 108, LT 22 ;150.000,00;250.000,00;40.00;Casa, 0.00 de área total, 152.83 de área privativa, 200.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410851184
 8787706255341 ;MT ;CUIABA ;RIBEIRAO DO LIPA ;RUA  MARIA A DA SILVA, N. 438, Apto 402, BL 10 ;106.800,00;178.000,00;40.00;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706255341
 8787707416713 ;MT ;CUIABA ;RIBEIRAO DO LIPA ;RUA MARIA A DA SILVA, N. 438, Apto 402, 0 ;108.000,00;180.000,00;40.00;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707416713
