
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444416881328 ;PI ;ALTOS ;CENTRO ;RUA II, N. 256, LOTE 08 ;106.815,70;106.815,70;0.00;Casa, 0.00 de área total, 45.99 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416881328
 8444417167483 ;PI ;ALTOS ;CENTRO ;RUA CONSELHEIRO FERREIRA LIMA, N. 170, . ;136.393,54;136.393,54;0.00;Casa, 0.00 de área total, 69.10 de área privativa, 352.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417167483
 8555526107882 ;PI ;ALTOS ;CENTRO ;RUA II, N. 407, LT 04 QD J ;80.000,00;80.000,00;0.00;Casa, 0.00 de área total, 42.43 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526107882
 8444424675030 ;PI ;ALTOS ;SANTA INÊS ;RUA BOM SUCESSO, N. 2598, QD K1 ;107.622,06;107.000,00;0.00;Casa, 0.00 de área total, 58.94 de área privativa, 227.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424675030
 8444426908610 ;PI ;ALTOS ;MARAVILHA ;RUA SANTO ANTONIO, N. 150, . ;123.981,65;123.000,00;0.00;Casa, 0.00 de área total, 60.62 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426908610
 8444427318565 ;PI ;ALTOS ;BAIXAO DOS PAIVAS ;RUA IV, N. 47, TERRENO URBANO ;130.347,51;128.000,00;0.00;Casa, 0.00 de área total, 66.50 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427318565
 8444426923856 ;PI ;ALTOS ;BURITIZINHO ;RUA PROJETADA 03, N. 76, . ;131.243,93;126.773,55;0.00;Casa, 0.00 de área total, 62.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426923856
 8444404553614 ;PI ;ALTOS ;TRANQUEIRA ;RUA PROJETADA, N. 56, . ;62.233,04;60.000,00;0.00;Casa, 0.00 de área total, 45.90 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404553614
 8444424788030 ;PI ;ALTOS ;SANTA LUZ ;RUA  PERIMETRAL II, N. 466, . ;124.301,51;118.135,00;0.00;Casa, 0.00 de área total, 64.90 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424788030
 8444422099636 ;PI ;ALTOS ;SÃO SEBASTIÃO ;RUA IX, N. 711, LT 18 QD G ;90.040,75;85.000,00;0.00;Casa, 0.00 de área total, 52.63 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422099636
 8444426397038 ;PI ;ALTOS ;CENTRO ;RUA LUDGERO RAULINO, N. 1531, . ;134.578,69;122.654,00;0.00;Casa, 0.00 de área total, 68.61 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426397038
 8444427036020 ;PI ;ALTOS ;TRANQUEIRA ;RUA PROJETADA IV, N. 41, . ;113.504,76;103.000,00;0.00;Casa, 0.00 de área total, 52.21 de área privativa, 210.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427036020
 8444426989199 ;PI ;ALTOS ;TRANQUEIRA ;RUA PROJETADA II, N. 47, LT 07 ;97.909,77;88.178,94;0.00;Casa, 0.00 de área total, 52.21 de área privativa, 221.06 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426989199
 8444426954204 ;PI ;ALTOS ;TRANQUEIRA ;RUA PROJETADA III, N. 80, . ;111.449,10;90.039,58;0.00;Casa, 0.00 de área total, 52.21 de área privativa, 207.46 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426954204
 8444415902585 ;PI ;ALTOS ;CENTRO ;TRAVESSA LUDGERO RAULINO, N. 185, . ;108.661,86;86.800,00;0.00;Casa, 0.00 de área total, 55.47 de área privativa, 350.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415902585
 8444418597180 ;PI ;ALTOS ;SÃO SEBASTIÃO ;AVENIDA MONSENHOR MATEUS, N. 340, . ;93.193,53;74.000,00;0.00;Casa, 0.00 de área total, 54.15 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418597180
 8444418534110 ;PI ;ALTOS ;SANTA LUZ ;RUA IV, N. 32, LT 4 QD N ;113.913,12;84.331,15;0.00;Casa, 0.00 de área total, 69.87 de área privativa, 375.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418534110
 8444417431458 ;PI ;ALTOS ;BAIRRO DNER ;RUA  PROJETADA 01, N. 69, . ;112.313,24;77.000,00;0.00;Casa, 0.00 de área total, 56.00 de área privativa, 205.26 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417431458
 8444422266435 ;PI ;AMARANTE ;GROTAO DO BAIXAO DOS ;RUA MANOEL FLOR II, N. 349 ;56.528,40;102.000,00;44.58;Casa, 0.00 de área total, 73.50 de área privativa, 300.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422266435
 8555517290599 ;PI ;BARRAS ;PIQUIZEIRO ;RUA FERNANDO CARVALHO, N. 964 ;78.000,00;156.000,00;50.00;Casa, 0.00 de área total, 96.77 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555517290599
 1444403466868 ;PI ;BARRAS ;SANTINHO ;RUA DAS IRMAS, N. 313 ;138.939,13;252.616,60;45.00;Casa, 0.00 de área total, 328.51 de área privativa, 328.51 de área do terreno,  3 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403466868
 8444401094929 ;PI ;BARRAS ;GALDINAL ;RUA PROJETADA, N. 133, 0 ;72.046,00;130.000,00;44.58;Casa, 0.00 de área total, 92.33 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401094929
 8444422019640 ;PI ;BARRAS ;BAIRRO CORUJAL ;RUA PROJETADA, N. 121, 0 ;48.769,60;88.000,00;44.58;Casa, 0.00 de área total, 49.53 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422019640
 8555505062235 ;PI ;BARRAS ;PEQUIZEIRO ;RUA TOMAZ RIBEIRO LIMA, N. 138, . ;214.400,00;214.400,00;0.00;Casa, 0.00 de área total, 127.38 de área privativa, 343.50 de área do terreno,  3 qto(s), WC, 1 sala(s), sacada, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555505062235
 8444409253180 ;PI ;BARRO DURO ;CENTRO ;RUA RITA COUTINHO DE MACEDO, N. 0, LT 14 QD 14 ;57.461,39;103.683,50;44.59;Casa, 0.00 de área total, 62.10 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409253180
 8444416727787 ;PI ;BARRO DURO ;CENTRO ;RUA ANTONIO BRITO, N. 785, LT 02 ;42.673,40;77.000,00;44.58;Casa, 0.00 de área total, 63.00 de área privativa, 150.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416727787
 8444400989892 ;PI ;BARRO DURO ;CENTRO ;RUA FORTALEZA, N. 50, . ;176.602,03;176.602,03;0.00;Casa, 0.00 de área total, 111.36 de área privativa, 179.20 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400989892
 8444404053700 ;PI ;BATALHA ;FORMIGUEIRO ;RUA PARAGUAI  PROJETADA 02, N. SN ;35.660,05;116.700,00;69.45;Casa, 0.00 de área total, 105.00 de área privativa, 231.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404053700
 8444404007962 ;PI ;BATALHA ;CENTRO ;RUA NESTOR SILVEIRA, N. 11 ;62.903,70;111.000,00;43.33;Casa, 0.00 de área total, 79.12 de área privativa, 200.50 de área do terreno,  3 qto(s), WC, 1 sala(s), sacada, cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404007962
 8444404122451 ;PI ;BATALHA ;FORMIGUEIRO ;RUA PROJETADA 02, N. SN, . ;85.000,00;85.000,00;0.00;Casa, 0.00 de área total, 79.56 de área privativa, 200.00 de área do terreno, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404122451
 8444409356892 ;PI ;BOM JESUS ;LINDOMAR COELHO ;RUA SAO JOAO (ANTIGA RUA PROJETADA), LT 06 ;62.347,50;112.500,00;44.58;Casa, 0.00 de área total, 75.20 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409356892
 1555521293000 ;PI ;BOM JESUS ;AEROPORTO ;AVENIDA DR RAIMUNDO SANTOS, N. 0, 2 PAVIMENTOS ;224.214,98;403.700,00;44.46;Loja, 0.00 de área total, 190.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, WC Emp, 2 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555521293000
 8444400827582 ;PI ;BOM JESUS ;LOT CONSORCIO DAS AG ;RUA 28, N. SN, LT 28 QD 11 ;115.000,00;115.000,00;0.00;Casa, 0.00 de área total, 61.12 de área privativa, 200.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400827582
 8444401696465 ;PI ;BOM JESUS ;LOT CONSORCIO DAS AG ;RUA 32, N. 24, LT 24 QD 15 ;150.000,00;150.000,00;0.00;Casa, 0.00 de área total, 84.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401696465
 8444408553619 ;PI ;BOM PRINCIPIO DO PIAUI ;CENTRO ;RUA HUGO RIBEIRO DA COSTA BARROS, N. 242, 0 ;66.870,60;118.000,00;43.33;Casa, 0.00 de área total, 89.35 de área privativa, 450.00 de área do terreno,  3 qto(s), WC, 1 sala(s), sacada, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408553619
 8444414652151 ;PI ;BRASILEIRA ;ESTAÇÃO ;RUA RUA RAFAEL LIMA, N. 313, N. 313 ;58.745,20;106.000,00;44.58;Casa, 69.64 de área total, 69.64 de área privativa, 162.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414652151
 8444409795853 ;PI ;BREJO DO PIAUI ;  ; AVENIDA JOÃO DE BARROS, N. SN, Z06LOTEAMENTO RESIDENCIAL BREJO GRANDE ;54.311,60;98.000,00;44.58;Casa, 0.00 de área total, 70.42 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409795853
 8444409628450 ;PI ;BREJO DO PIAUI ;LOT BREJO II ;RUA JOSE PATROCINIO DE OLIVEIRA, N. 15, LT 15 QD D ;75.625,37;92.000,00;17.80;Casa, 0.00 de área total, 70.42 de área privativa, 304.10 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409628450
 1444409112022 ;PI ;BURITI DOS LOPES ;CENTRO ;RUA RAIMUNDO ESTEVAM DE SOUSA, N. 435, . ;192.814,67;173.329,62;0.00;Casa, 0.00 de área total, 142.61 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409112022
 8444412568323 ;PI ;CAMPO GRANDE DO PIAUI ;CENTRO ;RUA AMBROSIO ANTONIO DE SA, N. 220, QD 56/23 LT A ST 02 ;4.160,60;71.000,00;94.14;Casa, 0.00 de área total, 57.00 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412568323
 8444410620646 ;PI ;CAMPO GRANDE DO PIAUI ;CENTRO ;RUA ALCIDES LUIS BEZERRA SN QUADRA 06 LOTE B SETOR, N. SN, QD 06 LT B SETOR 03 ;61.254,51;117.060,79;47.68;Casa, 0.00 de área total, 65.00 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410620646
 8444415154449 ;PI ;CAMPO GRANDE DO PIAUI ;CENTRO ;RUA PROJETADA QUADRA 01 LOTE 01 SETOR 08 KM 80, N. SN, QD 01 LT 01 ST 08 ;40.456,60;73.000,00;44.58;Casa, 0.00 de área total, 70.00 de área privativa, 600.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415154449
 8444415981892 ;PI ;CAMPO GRANDE DO PIAUI ;SAO DOMINGOS ;RUA LUIZ CONZAGA DE SOUSA QUADRA 04 LOTE 03 SETOR, N. 108, QD 04 LT 03 ST 04 ;47.220,00;75.000,00;37.04;Casa, 0.00 de área total, 66.00 de área privativa, 225.00 de área do terreno,  3 qto(s), WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415981892
 8444412917387 ;PI ;CAMPO GRANDE DO PIAUI ;SETOR 2 ;RUA MARIA REINALDO, N. SN, QD 338 LT 08 ;118.000,00;118.000,00;0.00;Casa, 0.00 de área total, 70.00 de área privativa, 240.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412917387
 8444415409781 ;PI ;CAMPO MAIOR ;SANTA CRUZ ;TRAVESSA PROJETADA I, N. 2 ;74.075,85;133.662,68;44.59;Casa, 0.00 de área total, 57.86 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415409781
 8444416135928 ;PI ;CAMPO MAIOR ;PRQ DAS ESTRELAS ;RUA HUMBERTO BONA, N. 425, PARQUE DAS ESTRELAS ;62.624,59;113.000,00;44.59;Casa, 0.00 de área total, 68.27 de área privativa, 285.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416135928
 8444422581250 ;PI ;CAMPO MAIOR ;SÃO JOÃO ;AVENIDA CAP OVIDIO BONA, N. 690, 0 ;47.009,06;84.823,28;44.59;Casa, 0.00 de área total, 55.87 de área privativa, 163.72 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422581250
 8444418999652 ;PI ;CAMPO MAIOR ;CENTRO ;RUA PROJETADA D, N. 560, QD 50 ;70.134,92;126.551,65;44.59;Casa, 0.00 de área total, 50.25 de área privativa, 227.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418999652
 8444412902061 ;PI ;CAMPO MAIOR ;MATADOURO ;AVENIDA JOSE PAULINO, N. 1531, S/N ;57.082,60;103.000,00;44.58;Casa, 0.00 de área total, 66.15 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412902061
 8444417050888 ;PI ;CAMPO MAIOR ;SAO LUIS ;RUA  PROJETADA C, N. 84, QD 12 ;54.145,34;97.700,00;44.58;Casa, 64.70 de área total, 64.70 de área privativa, 304.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417050888
 8444417877758 ;PI ;CAMPO MAIOR ;FLORES ;RUA CLEMENTE PIRES, N. 810 ;52.649,00;95.000,00;44.58;Casa, 0.00 de área total, 49.13 de área privativa, 172.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417877758
 8444420117556 ;PI ;CAMPO MAIOR ;SAO LUIS ;RUA PROJETADA E, N. 395, QD 42 ;83.130,00;150.000,00;44.58;Casa, 0.00 de área total, 67.06 de área privativa, 161.50 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420117556
 8444421035871 ;PI ;CAMPO MAIOR ;SAO LUIS ;VIA PUBLICA, N. SN, LOTE 01 QUADRA 40 ;65.118,50;117.500,00;44.58;Casa, 0.00 de área total, 66.56 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421035871
 8444418293660 ;PI ;CAMPO MAIOR ;CENTRO ;RUA CLEMENTE PIRES, N. 792, 0 ;49.878,00;90.000,00;44.58;Casa, 0.00 de área total, 49.13 de área privativa, 172.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418293660
 8444416072420 ;PI ;CAMPO MAIOR ;PRQ DAS ESTRELAS ;RUA PROJETADA XXXII, N. 145 ;65.737,20;116.000,00;43.33;Casa, 0.00 de área total, 64.28 de área privativa, 230.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416072420
 8444425282997 ;PI ;CAMPO MAIOR ;CIDADE NOVA ;RUA UMBUZEIRO, N. S/N, QD 42, LT 24 ;70.270,80;124.000,00;43.33;Casa, 0.00 de área total, 68.82 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425282997
 8444425861857 ;PI ;CAMPO MAIOR ;CENTRO ;RUA PROJETADA P, N. 351, QD 36 ;76.966,51;128.943,72;40.31;Casa, 0.00 de área total, 57.00 de área privativa, 175.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425861857
 8444427581193 ;PI ;CAMPO MAIOR ;SÃO JOÃO ;RUA VEREADOS RAIMUNDO SOARES, N. 374, 0 ;80.912,78;134.854,63;40.00;Casa, 0.00 de área total, 60.00 de área privativa, 210.65 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427581193
 8444423636597 ;PI ;CAMPO MAIOR ;PQ DAS ESTRELAS ;RUA  EDITHA EULALIO, N. 299, . ;121.270,55;186.570,07;35.00;Casa, 0.00 de área total, 79.36 de área privativa, 276.90 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423636597
 8444425683150 ;PI ;CAMPO MAIOR ;SAO LUIS ;RUA PROJETADA C, N. 308, QD 36 ;85.801,19;127.000,00;32.45;Casa, 0.00 de área total, 55.00 de área privativa, 227.50 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425683150
 8444404826475 ;PI ;CANTO DO BURITI ;SANTO ANTONIO ;RUA PROJETADA 01, N. 54, LT C ;62.128,37;98.000,00;36.61;Casa, 0.00 de área total, 79.45 de área privativa, 245.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404826475
 1444402305429 ;PI ;CANTO DO BURITI ;TANQUE DO GOVERNO ;RUA MANOEL VICENTE SANTOS, N. 280, . ;431.000,00;431.000,00;0.00;Casa, 0.00 de área total, 230.00 de área privativa, 900.00 de área do terreno,  4 qto(s), WC, 3 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402305429
 8444412305730 ;PI ;CANTO DO BURITI ;SANTA TERESINHA ;RUA MANOEL ESTEVAO, N. 548, LT 09 QD 09 ;113.000,00;113.000,00;0.00;Casa, 0.00 de área total, 70.56 de área privativa, 300.00 de área do terreno,  3 qto(s), WC, 2 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412305730
