
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444417362881 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA RUA HELIO VENANCIO RODRIGUES, N. 1370, QD04 ;56.848,00;88.000,00;35.40;Casa, 55.29 de área total, 55.29 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417362881
 1444417565782 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA RUA HELIO VENANCIO RODRIGUES, N. 1371, LT 03 QD 2P ;63.469,50;98.250,00;35.40;Casa, 0.00 de área total, 69.49 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417565782
 1444417664071 ;RN ;CEARA-MIRIM ;  ; TRAVESSA SEBASTIAO ALVES MAIA, N. 28, 03-A ;65.892,00;102.000,00;35.40;Casa, 0.00 de área total, 66.88 de área privativa, 171.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417664071
 8444424677793 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA JOSE DA PENHA, N. 40, LOTE 04 QUADRA 01 ;53.950,00;83.000,00;35.00;Casa, 0.00 de área total, 48.90 de área privativa, 200.97 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424677793
 8555534009983 ;RN ;CEARA-MIRIM ;CENTRO ;RUA ENGENHEIRO LARANJEIRAS, N. 1443, CASA ;55.250,00;85.000,00;35.00;Casa, 0.00 de área total, 55.29 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534009983
 8444424816394 ;RN ;CEARA-MIRIM ;MASSARANDUBA ;AVENIDA CARMELO PIGNATARO, N. 827, LT 1705 QD 49 ;61.479,59;91.000,00;32.45;Casa, 0.00 de área total, 60.02 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424816394
 8555534487630 ;RN ;CEARA-MIRIM ;SAO GERALDO ;RUA PADRE SEVERINO BEZERRA, N. 300, LOTE 10 QUADRA Q-02 ;75.280,01;104.500,00;27.97;Casa, 0.00 de área total, 54.37 de área privativa, 189.82 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534487630
 8444414318847 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA DJALMA VITURINO, N. 385, LT 109 QD 05 ;84.757,80;116.000,00;26.94;Casa, 0.00 de área total, 68.46 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414318847
 1444414814315 ;RN ;CEARA-MIRIM ;SANTA AGUEDA ;RUA MARIA PIABA, N. 200, QD H, LT 07 ;95.914,00;130.000,00;26.22;Casa, 119.64 de área total, 119.64 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 3 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414814315
 8555525503563 ;RN ;CEARA-MIRIM ;LOTEAMENTO RESIDENCI ;RUA ALEXANDRE JOSE DA COSTA, N. 305, LT 39 QD D ;51.592,59;67.000,00;23.00;Casa, 0.00 de área total, 46.99 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525503563
 8555532010933 ;RN ;CEARA-MIRIM ;LOT RUY PEREIRA ;RUA ABILIO MARINHO, N. 853, LT 18 QD S ;61.508,27;79.000,00;22.15;Casa, 0.00 de área total, 52.50 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532010933
 8444413573428 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA MARIA DAS DORES DE SA, N. 71, LT 164 QD 5 ;66.987,79;83.000,00;19.30;Casa, 0.00 de área total, 52.80 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413573428
 8555533488446 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA IVONETE COSTA, N. 41, LOTE 01 QUADRA C ;67.185,92;83.000,00;19.06;Casa, 0.00 de área total, 46.94 de área privativa, 266.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555533488446
 8555531976044 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA ABILIO MARINHO, N. 823, LT 15 QD S ;68.647,57;83.000,00;17.30;Casa, 0.00 de área total, 52.50 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531976044
 8555538345252 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA ABRAHAO BARRETO, N. 114, LT 04 QD QQ ;60.008,28;72.000,00;16.66;Casa, 0.00 de área total, 46.94 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538345252
 8555529328561 ;RN ;CEARA-MIRIM ;SAO GERALDO ;RUA NUBIA SANTIAGO, N. 571, LOTE 25 QUADRA I ;69.321,42;82.000,00;15.47;Casa, 0.00 de área total, 46.94 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529328561
 8787700711388 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA DOM ELISEU, N. 144, LOTE 96 QUADRA D ;66.231,74;73.000,00;9.28;Casa, 0.00 de área total, 49.48 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700711388
 8444427136521 ;RN ;CEARA-MIRIM ;PLANALTO ;TRAVESSA MILTON ARRUDA, N. 66, LOTE 262 QUADRA Q1C ;90.733,29;100.000,00;9.27;Casa, 0.00 de área total, 61.97 de área privativa, 133.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427136521
 8787700467398 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA DOM HELDER, N. 110, LT 67 QD C ;61.589,90;67.838,35;9.22;Casa, 0.00 de área total, 49.48 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700467398
 8555532139286 ;RN ;CEARA-MIRIM ;LOT RES RUY PEREIRA ;RUA NILCEA DE SA DANTAS, N. 70, LOTE 14 QUADRA S ;69.982,22;75.000,00;6.70;Casa, 0.00 de área total, 46.94 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532139286
 8555533348768 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA IVONETE COSTA, N. 10, LOTE 42 QUADRA B ;61.509,77;65.500,00;6.10;Casa, 0.00 de área total, 46.94 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555533348768
 8444423102983 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA ENGENHO PALMEIRAS, N. 1312, LT 25 QD Q5C ;83.686,57;85.000,00;1.55;Casa, 0.00 de área total, 56.30 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423102983
 8444400286336 ;RN ;CEARA-MIRIM ;SAO GERALDO ;RUA MANOEL PINHEIRO DA SILVA, N. 103, . ;87.000,00;87.000,00;0.00;Casa, 0.00 de área total, 62.47 de área privativa, 207.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400286336
 8444405779462 ;RN ;CEARA-MIRIM ;MANGABEIRA ;RUA PERA, N. 71, LT 03 ;90.000,00;90.000,00;0.00;Casa, 0.00 de área total, 51.00 de área privativa, 196.63 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405779462
 8444406261149 ;RN ;CEARA-MIRIM ;LOT GUARARAPES ;AVENIDA ANTONIO BARBOSA, N. 64, LT 01 QD Q1A ;112.000,00;112.000,00;0.00;Casa, 0.00 de área total, 61.80 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406261149
 8444406471801 ;RN ;CEARA-MIRIM ;VERDE VALE ;RUA ENGENHO VERDE NASCE, N. 340, LT 33 QD 01 ;97.000,00;97.000,00;0.00;Casa, 0.00 de área total, 57.44 de área privativa, 202.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406471801
 8444408923637 ;RN ;CEARA-MIRIM ;MASSARANDUBA ;RUA NOEL ROSA ANTIGA RUA PROJETADA 16, N. 290, QD 15 LT 160 ;114.000,00;114.000,00;0.00;Casa, 0.00 de área total, 64.90 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408923637
 8555505786500 ;RN ;CEARA-MIRIM ;NOVO HORIZONTE ;RUA DO FOGUISTA, N. 96, . ;77.000,00;77.000,00;0.00;Casa, 0.00 de área total, 53.35 de área privativa, 102.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555505786500
 8555517188867 ;RN ;CEARA-MIRIM ;LOTEAMENTO GUARARAPE ;RUA DISTRITO FEDERAL, N. 757, LT 28 QD 2Q ;89.000,00;89.000,00;0.00;Casa, 0.00 de área total, 58.17 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555517188867
 8555525436181 ;RN ;CEARA-MIRIM ;SAO GERALDO ;R ALEXANDRE JOSE DA COSTA, N. 225, CS ;76.000,00;76.000,00;0.00;Casa, 0.00 de área total, 46.99 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525436181
 8555529254932 ;RN ;CEARA-MIRIM ;LOT RES OTAVIO PRAXE ;RUA NUBIA SANTIAGO, N. 732, LT 20 QD J ;71.000,00;71.000,00;0.00;Casa, 0.00 de área total, 46.94 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529254932
 8555529330116 ;RN ;CEARA-MIRIM ;OTAVIO PRAXEDES ;AVENIDA ADAUTO ROCHA, N. 571, LT 24 QD J ;105.000,00;105.000,00;0.00;Casa, 0.00 de área total, 46.94 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529330116
 8555530022187 ;RN ;CEARA-MIRIM ;SAO GERALDO ;RUA ABILIO MARINHO, N. 563, LT 22 QD K ;70.000,00;70.000,00;0.00;Casa, 0.00 de área total, 46.94 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555530022187
 8555530700002 ;RN ;CEARA-MIRIM ;SAO GERALDO ;RUA ALEXANDRE JOSE DA COSTA, N. 695, LT 30 QD L ;72.707,00;72.707,00;0.00;Casa, 0.00 de área total, 46.94 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555530700002
 8555532278553 ;RN ;CEARA-MIRIM ;Centro ;RUA NICEA DE SA DANTAS, N. 168, LT 04 QD  F ;75.000,00;75.000,00;0.00;Casa, 0.00 de área total, 46.94 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532278553
 8555533181812 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA SENADOR JOAO FAUSTINO, N. 944, LT 09 QD B ;79.000,00;79.000,00;0.00;Casa, 0.00 de área total, 46.94 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555533181812
 8555533726606 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA ENGENHO SAO MIGUEL, N. 1292, LT 23 QD 5F ;70.884,46;70.884,46;0.00;Casa, 0.00 de área total, 49.69 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555533726606
 8555536063934 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA  ZILAR SOARES, N. 155, LT 37 QD K ;78.000,00;78.000,00;0.00;Casa, 0.00 de área total, 46.94 de área privativa, 220.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536063934
 8444414413637 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA ENGENHO LARANJEIRAS, N. 1568, LT 01 QD Q4I ;82.315,09;82.000,00;0.00;Casa, 0.00 de área total, 52.74 de área privativa, 171.43 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414413637
 8444415294968 ;RN ;CEARA-MIRIM ;Centro ;RUA RIO MADEIRA, N. 170, LT 28 QD 3 ;97.237,10;96.700,00;0.00;Casa, 0.00 de área total, 68.50 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415294968
 8444411907647 ;RN ;CEARA-MIRIM ;DISTRITO DE RIO DOS ;RUA SANTO ANTONIO, N. 74, LOTE 10 ;94.650,70;94.000,00;0.00;Casa, 0.00 de área total, 57.07 de área privativa, 243.05 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411907647
 8787700656921 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA DOM HELDER, N. 21, LT 92 QD D ;68.985,77;68.000,00;0.00;Casa, 0.00 de área total, 49.48 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700656921
 8444407372220 ;RN ;CEARA-MIRIM ;LOT NOVO HORIZONTE ;AVENIDA CASA GRANDE, N. 68, LT 32 QD 20 ;81.436,42;80.000,00;0.00;Casa, 0.00 de área total, 50.79 de área privativa, 158.85 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407372220
 8555531957163 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA ABILIO MARINHO, N. 833, LOTE 16 QUADRA S ;74.822,95;73.000,00;0.00;Casa, 0.00 de área total, 52.50 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531957163
 8444419772651 ;RN ;CEARA-MIRIM ;MASSARANDUBA ;RUA COMPOSITORA CHIQUINHA GONZAGA, N. 391, LT 745 QD 19 ;103.536,26;100.000,00;0.00;Casa, 0.00 de área total, 49.35 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419772651
 8444410021335 ;RN ;CEARA-MIRIM ;PLANALTO ;TRAVESSA MILTON ARRUDA, N. 61, LT 12 ;96.603,87;93.000,00;0.00;Casa, 0.00 de área total, 61.67 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410021335
 8555522363531 ;RN ;CEARA-MIRIM ;SAO GERALDO ;RUA CORONEL ANTONIO BENTO, N. 53, CASA 14 ;65.612,47;63.000,00;0.00;Casa, 0.00 de área total, 64.98 de área privativa, 118.14 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555522363531
 8444410786757 ;RN ;CEARA-MIRIM ;BAIRRO SAO GERALDO ;RUA PADRE JOAO CANDIDO DE S SILVA, N. 164, LT 14 QD 01 ;103.523,65;99.000,00;0.00;Casa, 0.00 de área total, 69.67 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410786757
 8444404277757 ;RN ;CEARA-MIRIM ;SAO GERALDO ;R RIO RAPOSA, N. 495, CS ;88.961,40;85.000,00;0.00;Casa, 0.00 de área total, 60.36 de área privativa, 255.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404277757
 8444413296130 ;RN ;CEARA-MIRIM ;PLANALTO ;RUA ENGENHO PAU DARCO, N. 250, LT N QD Q4-I ;83.110,13;79.366,00;0.00;Casa, 0.00 de área total, 57.90 de área privativa, 171.43 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413296130
 8444407030329 ;RN ;CEARA-MIRIM ;BAIRRO SAO GERALDO ;RUA RIO CAVALCANTE, N. 489, LT 41 QD 05 ;81.330,08;77.000,00;0.00;Casa, 0.00 de área total, 54.63 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407030329
 8444420638629 ;RN ;CEARA-MIRIM ;MASSARANDUBA ;RUA PRINCESA MARIA BARBARA, N. 269, CS 06 LT AI QD 12 ;99.422,66;94.000,00;0.00;Casa, 0.00 de área total, 57.73 de área privativa, 166.67 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420638629
 8444404782400 ;RN ;CEARA-MIRIM ;NOVO HORIZONTE ;RUA MESTRE DE ACUCAR, N. 290, LT 393 QD 16 ;95.082,95;89.630,00;0.00;Casa, 0.00 de área total, 67.93 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404782400
 8444406289418 ;RN ;CEARA-MIRIM ;SAO GERALDO ;RUA FRANCISCO GASPAR, N. 107, . ;84.912,40;80.000,00;0.00;Casa, 0.00 de área total, 63.30 de área privativa, 198.10 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406289418
 8444404755942 ;RN ;CEARA-MIRIM ;SAO GERALDO ;RUA VALDERIR BERNARDO DA SILVA, N. 130, LT 14 QD B ;92.789,94;87.000,00;0.00;Casa, 0.00 de área total, 66.30 de área privativa, 231.41 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404755942
 8444409080633 ;RN ;CEARA-MIRIM ;PRAIA DE MURIU ;RUA FRANCISCO PAULINO, N. SN, LT 07A ;120.100,47;112.000,00;0.00;Casa, 0.00 de área total, 69.85 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409080633
 8444409394557 ;RN ;CEARA-MIRIM ;SAO GERALDO ;RUA RIO MINAMORA, N. 165, LT 10 QD D ;94.619,86;88.000,00;0.00;Casa, 0.00 de área total, 60.38 de área privativa, 157.32 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409394557
 8444404954520 ;RN ;CEARA-MIRIM ;SAO GERALDO ;RUA RIACHAO, N. 401, LT 16 QD 11 ;84.943,06;78.900,00;0.00;Casa, 0.00 de área total, 50.11 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404954520
 8444417424982 ;RN ;CEARA-MIRIM ;MASSARANDUBA ;R PRINCESA MARIA FRANCISCA, N. 65, CS 05 ;94.240,45;87.320,00;0.00;Casa, 0.00 de área total, 56.89 de área privativa, 166.66 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417424982
 8444407909665 ;RN ;CEARA-MIRIM ;PLANALTO ;AVENIDA HELIO VENANCIO RODRIGUES, N. 1676, QUADRA Q4C LT 19 ;78.014,77;72.000,00;0.00;Casa, 0.00 de área total, 55.29 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407909665
 8444410350762 ;RN ;CEARA-MIRIM ;SAO GERALDO ;RUA ANTONIO ALVES PEREIRA, N. 86, LT 01 QD 02 ;127.260,20;117.000,00;0.00;Casa, 0.00 de área total, 69.85 de área privativa, 194.70 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410350762
