
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444412101859 ;CE ;PACAJUS ;ALDEIA ;RUA JOSE FONSECA, N. 61, TERRENO 04 ;70.383,40;127.000,00;44.58;Casa, 0.00 de área total, 78.98 de área privativa, 150.58 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412101859
 8444412249430 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA PEDRO DIAS, N. 286, LT 11 QD 45 ;65.395,60;118.000,00;44.58;Casa, 87.00 de área total, 87.00 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412249430
 8444412266122 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA 24, N. 19 ;77.588,00;140.000,00;44.58;Casa, 0.00 de área total, 86.55 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412266122
 8444412279763 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA 22, N. 146 ;60.407,80;109.000,00;44.58;Casa, 0.00 de área total, 86.55 de área privativa, 210.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412279763
 8444412432421 ;CE ;PACAJUS ;BURITI ;RUA JOAO INACIO DOS SANTOS, N. 6, TERRENO 07 ;71.491,80;129.000,00;44.58;Casa, 91.02 de área total, 91.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412432421
 8444412670357 ;CE ;PACAJUS ;BURITI ;RUA JOAO INACIO DOS SANTOS, N. 36, TERRENO 02 ;78.142,20;141.000,00;44.58;Casa, 0.00 de área total, 91.02 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412670357
 8444412737451 ;CE ;PACAJUS ; PEDRA BRANCA ;RUA 21, N. 103 ;74.817,00;135.000,00;44.58;Casa, 0.00 de área total, 86.55 de área privativa, 210.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412737451
 8444412796407 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA JOSE SOARES DO NASCIMENTO, N. 243, TERRENO 02 ;66.504,00;120.000,00;44.58;Casa, 0.00 de área total, 78.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412796407
 8444413016952 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA LUIZ PEREIRA DA SILVA, N. 124, LOTEAMENTO PARQUE GUARANI ;81.467,40;147.000,00;44.58;Casa, 85.13 de área total, 85.13 de área privativa, 150.07 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413016952
 8444413278787 ;CE ;PACAJUS ;BURITI ;JOÃO INACIO DOS SANTOS, N. 42 ;78.696,40;142.000,00;44.58;Casa, 91.02 de área total, 91.02 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413278787
 8444414034334 ;CE ;PACAJUS ;CENTRO ;RUA RITA NOGUEIRA DA COSTA, N. 525, Apto 201, LT 31 E 32 QD 22 ;53.203,20;96.000,00;44.58;Apartamento, 0.00 de área total, 66.75 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414034334
 8444414180748 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA JOSE SOARES DO NASCIMENTO (ANTIGA AV A), N. 255, QD 45, LT 5 ;68.166,60;123.000,00;44.58;Casa, 0.00 de área total, 78.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414180748
 8444414432852 ;CE ;PACAJUS ;LAGOA SECA ;RUA ANTONIO FERREIRA DA SILVA, N. 137 ;69.275,00;125.000,00;44.58;Casa, 0.00 de área total, 81.90 de área privativa, 201.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414432852
 8444416092145 ;CE ;PACAJUS ;BURITI ;RUA RICARDO REBOUCAS, N. 37, TERRENO 6 ;91.997,20;166.000,00;44.58;Casa, 0.00 de área total, 82.88 de área privativa, 151.82 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416092145
 8444416110895 ;CE ;PACAJUS ;BURITI ;JUDITE COUTINHO DE OLIVEIRA, N. 32, LT 04 ;75.371,20;136.000,00;44.58;Casa, 0.00 de área total, 91.02 de área privativa, 148.56 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416110895
 8444416461957 ;CE ;PACAJUS ;BANGUE ;RUA SEBASTIAO PEDRO, N. 411, TR 04 PT TR C ;73.154,40;132.000,00;44.58;Casa, 0.00 de área total, 88.26 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416461957
 8444416707751 ;CE ;PACAJUS ;BURITI ;RICARDO REBOUCAS, N. 12 ;101.972,80;184.000,00;44.58;Casa, 0.00 de área total, 87.00 de área privativa, 155.10 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416707751
 8444416779280 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA NILCE DE OLIVEIRA, N. 298 ;70.937,60;128.000,00;44.58;Casa, 85.86 de área total, 85.86 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416779280
 8444417194103 ;CE ;PACAJUS ;BURITI ;RUA MARCELO PINHEIRO, N. 28, . ;59.576,50;107.500,00;44.58;Casa, 0.00 de área total, 64.25 de área privativa, 159.59 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417194103
 8444417716924 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA HELDER DIAS (ANTIGA RUA 22), N. 147, QD 45, TERRENO 19 ;73.154,40;132.000,00;44.58;Casa, 0.00 de área total, 85.00 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417716924
 8444418039292 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA NILCE DE OLIVEIRA, N. 292 ;77.588,00;140.000,00;44.58;Casa, 0.00 de área total, 85.86 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418039292
 8444418496278 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA DAS CARNAUBAS, N. 252 ;77.588,00;140.000,00;44.58;Casa, 80.12 de área total, 80.12 de área privativa, 158.08 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418496278
 8444420893629 ;CE ;PACAJUS ;BURITI ;RUA FRANCISCO FEIJO, N. 35 ;85.901,00;155.000,00;44.58;Casa, 0.00 de área total, 85.93 de área privativa, 155.56 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420893629
 8444421451425 ;CE ;PACAJUS ;BURITI ;RUA JACINTA JOCA, N. 171 ;85.901,00;155.000,00;44.58;Casa, 89.00 de área total, 89.00 de área privativa, 152.75 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421451425
 8444423027841 ;CE ;PACAJUS ;ALDEIA ;RUA JOSE BENONIAS DA SILVA, N. 60, TERRENO 06 ;65.949,80;119.000,00;44.58;Casa, 0.00 de área total, 62.57 de área privativa, 156.10 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423027841
 8444423801660 ;CE ;PACAJUS ;LAGOA SECA ;RUA QUATRO, N. 90, LOT PLANALTO NOVO PACAJUS ;65.395,60;118.000,00;44.58;Casa, 0.00 de área total, 67.60 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423801660
 8444423962621 ;CE ;PACAJUS ;BURITI ;RUA MARCELO QUEZADO PINTO, N. 205, LOTE 39 1UADRA 25 ;66.504,00;120.000,00;44.58;Casa, 0.00 de área total, 95.00 de área privativa, 191.14 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423962621
 8444424305187 ;CE ;PACAJUS ;LAGOA SECA ;RUA QUATRO, N. 78 ;12.746,60;23.000,00;44.58;Casa, 0.01 de área total, 67.60 de área privativa, 150.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424305187
 8444425164765 ;CE ;PACAJUS ;BURITI ;RUA JACINTA JOCA, N. 135 ;75.925,40;137.000,00;44.58;Casa, 89.00 de área total, 89.00 de área privativa, 152.75 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425164765
 8444426305524 ;CE ;PACAJUS ;BURITI ;RUA VITAL ESMERO DE MORAES, N. 288 ;85.901,00;155.000,00;44.58;Casa, 85.00 de área total, 85.00 de área privativa, 156.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426305524
 8444408955130 ;CE ;PACAJUS ;CENTRO ;RUA 25, N. 1, 17 ;77.588,00;140.000,00;44.58;Terreno, 0.00 de área total, 0.00 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408955130
 8444417040882 ;CE ;PACAJUS ;CENTRO ;RUA JUDITE COUTINHO DE OLIVEIRA, N. 42 ;73.708,60;133.000,00;44.58;Casa, 0.00 de área total, 91.02 de área privativa, 147.07 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417040882
 8444417907096 ;CE ;PACAJUS ;CENTRO ;RUA NILCE DE OLIVEIRA, N. 286, TERRENO 02 ;75.925,40;137.000,00;44.58;Casa, 0.00 de área total, 85.86 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417907096
 8444425923909 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA SAO CRISTOVAO, N. 129, TERRENO 09 ;79.337,99;140.000,00;43.34;Casa, 0.00 de área total, 63.06 de área privativa, 174.14 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425923909
 8444425429637 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA QUATRO, N. 233 ;77.637,90;137.000,00;43.33;Casa, 74.80 de área total, 74.80 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425429637
 8444425619746 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA CINCO, N. 254, QD F, LT 11 ;55.536,60;98.000,00;43.33;Casa, 0.00 de área total, 74.80 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425619746
 8444425659390 ;CE ;PACAJUS ;CROATA II ;RUA  05, N. 96 ;83.871,60;148.000,00;43.33;Casa, 76.09 de área total, 76.09 de área privativa, 130.20 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425659390
 8444425886175 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA SÃO CRISTOVÃO, N. 163 ;65.170,50;115.000,00;43.33;Casa, 0.00 de área total, 63.06 de área privativa, 152.88 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425886175
 8444404630848 ;CE ;PACAJUS ;BURITI ;RUA TEREZA CRISTINA, N. 80 ;75.475,09;133.000,00;43.26;Casa, 87.60 de área total, 87.60 de área privativa, 145.56 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404630848
 1444416402057 ;CE ;PACAJUS ;LAGOA SECA ;RUA RORAIMA, N. 46 ;39.395,40;66.000,00;40.31;Casa, 84.30 de área total, 84.30 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416402057
 1444416415922 ;CE ;PACAJUS ;LAGOA SECA ;RUA RORAIMA, N. 40, TERRENO 46 ;10.147,30;17.000,00;40.31;Terreno, 0.00 de área total, 0.00 de área privativa, 150.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416415922
 8444425499791 ;CE ;PACAJUS ;BURITI ;RUA VITAL ESMERO DE MORAES, N. 320, TERRENO 04 ;81.178,40;136.000,00;40.31;Casa, 0.00 de área total, 85.00 de área privativa, 144.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425499791
 8444426270178 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA CINCO, N. 160 ;87.147,40;146.000,00;40.31;Casa, 0.00 de área total, 81.20 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426270178
 8444426513941 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA  SEIS, N. 151, LOTE 28 QUADRA H ;11.938,00;20.000,00;40.31;Terreno, 0.00 de área total, 0.00 de área privativa, 150.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426513941
 8444426733135 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA CHICO LIRA, N. 169, TERRENO 05 ;72.821,80;122.000,00;40.31;Casa, 73.35 de área total, 73.35 de área privativa, 205.73 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426733135
 8444426879555 ;CE ;PACAJUS ;CENTRO ;RUA FRANCISCO FERREIRA LIMA, N. 36, CS LT 0610 QD 15 ;83.566,00;140.000,00;40.31;Casa, 0.00 de área total, 69.30 de área privativa, 231.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426879555
 8444404654127 ;CE ;PACAJUS ;CENTRO ;RUA NECI PIRES, N. 114, LT 13 ;77.400,00;129.000,00;40.00;Casa, 0.00 de área total, 87.60 de área privativa, 179.67 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404654127
 8444408519305 ;CE ;PACAJUS ;LAGOA SECA ;RUA JOANA BARBOSA, N. 9, TERRENO 05 ;73.200,00;122.000,00;40.00;Casa, 0.00 de área total, 74.03 de área privativa, 181.65 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408519305
 8444408658356 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA 23, N. 63, LT 06 ;87.600,00;146.000,00;40.00;Casa, 0.00 de área total, 86.55 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408658356
 8444410353648 ;CE ;PACAJUS ;LOTEAMENTO ESPLANADA ;RUA  NILCE DE OLIVEIRA, N. 132, . ;79.200,00;132.000,00;40.00;Casa, 0.00 de área total, 86.55 de área privativa, 156.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410353648
 8444412545749 ;CE ;PACAJUS ;LOT ESPLANADA DA CID ;RUA PEDRO DIAS, N. 280, . ;88.200,00;147.000,00;40.00;Casa, 0.00 de área total, 87.00 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412545749
 8444412748097 ;CE ;PACAJUS ;CENTRO ;RUA RAIMUNDO ALMEIDA DE LIMA, N. 530, LT 01 ;93.000,00;155.000,00;40.00;Casa, 0.00 de área total, 85.00 de área privativa, 150.52 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412748097
 8444413773192 ;CE ;PACAJUS ;CENTRO ;RUA DA PAZ, N. 119, LT 04 QD 01 ;91.200,00;152.000,00;40.00;Casa, 0.00 de área total, 93.45 de área privativa, 155.01 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413773192
 8444415666784 ;CE ;PACAJUS ;CENTRO ;RUA JOSE LOPES DA FONSECA  ANTIGA RUA C, N. 73, TERRENO 12 ;84.000,00;140.000,00;40.00;Casa, 0.00 de área total, 90.67 de área privativa, 166.62 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415666784
 8444417719630 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA HELDER DIAS, N. 153, . ;88.800,00;148.000,00;40.00;Casa, 0.00 de área total, 85.00 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417719630
 8444418448206 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA QUATRO, N. 239, . ;76.800,00;128.000,00;40.00;Casa, 0.00 de área total, 74.80 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418448206
 8444419954032 ;CE ;PACAJUS ;CENTRO ;RUA DA PAZ, N. 351, LT 03 E 04 QD 07 ;84.000,00;140.000,00;40.00;Casa, 0.00 de área total, 77.60 de área privativa, 198.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419954032
 8444423844068 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA ROSA MARIA, N. 103, 0 ;99.600,00;166.000,00;40.00;Casa, 0.00 de área total, 76.63 de área privativa, 136.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423844068
 8444426831668 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA SEIS, N. 157, LT 29  QD H ;30.000,00;50.000,00;40.00;Casa, 0.00 de área total, 81.20 de área privativa, 150.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426831668
 8444404559370 ;CE ;PACAJUS ;CENTRO ;RUA NECI PIRES, N. 138, 0 ;79.200,00;132.000,00;40.00;Casa, 0.00 de área total, 87.60 de área privativa, 161.43 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404559370
 8444414370687 ;CE ;PACAJUS ;CENTRO ;RUA VINTE E UM N 2, N. 29, TERRENO 14 ;75.000,00;125.000,00;40.00;Casa, 0.00 de área total, 85.86 de área privativa, 210.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414370687
 8444423710266 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA DOIS, N. 90, LT04 - QD D ;66.944,85;106.329,19;37.05;Casa, 77.54 de área total, 77.54 de área privativa, 153.60 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423710266
 8444405146680 ;CE ;PACAJUS ;BURITI ;RUA TEREZA CRISTINA, N. 96 ;74.922,40;119.000,00;37.04;Casa, 0.00 de área total, 87.60 de área privativa, 141.44 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405146680
 8444407814885 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA 24 N 36, N. 36 ;78.700,00;125.000,00;37.04;Casa, 0.00 de área total, 86.55 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407814885
 8444410865231 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA JOSE SOARES DO NASCIMENTO (ANTIGA A), N. 336, 0 ;78.700,00;125.000,00;37.04;Casa, 0.00 de área total, 86.55 de área privativa, 150.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410865231
 8444413618138 ;CE ;PACAJUS ;PEDRA BRANCA ;RUA VINTE E UM, N. 35 ;66.737,60;106.000,00;37.04;Casa, 0.00 de área total, 85.86 de área privativa, 210.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413618138
